frame_id,left_detected,right_detected,left_conf,right_conf,lat_offset_m
145,0,1,0.476,0.638,-0.293
146,0,1,0.489,0.660,-0.260
147,0,1,0.501,0.684,-0.222
148,0,1,0.451,0.799,-0.152
149,0,1,0.406,0.932,-0.097
150,0,1,0.365,0.932,-0.054
151,0,1,0.329,0.932,-0.020
152,0,1,0.296,0.866,0.009
153,0,1,0.551,0.933,0.001
154,1,1,0.606,0.934,0.041
155,1,1,0.610,0.934,0.077
156,1,1,0.719,0.966,0.070
157,1,1,0.634,0.939,0.204
158,0,1,0.359,0.938,0.343
159,0,0,0.339,0.462,0.552
160,0,1,0.376,0.920,0.530
161,0,1,0.338,0.968,0.539
162,0,1,0.304,0.957,0.546
163,0,1,0.274,0.957,0.552
164,0,1,0.247,0.959,0.558
165,0,1,0.222,0.962,0.562
166,0,1,0.200,0.956,0.566
167,0,1,0.180,0.969,0.568
168,0,1,0.162,0.957,0.571
169,0,1,0.146,0.979,0.573
170,0,1,0.131,0.975,0.575
171,0,1,0.118,0.981,0.577
172,0,1,0.106,0.982,0.578
173,0,1,0.096,0.973,0.579
174,0,1,0.086,0.985,0.580
175,0,1,0.077,0.986,0.581
176,0,1,0.507,0.987,0.423
177,0,1,0.207,0.987,0.320
178,0,1,0.126,0.985,0.507
179,0,1,0.113,0.981,0.507
180,0,1,0.102,0.983,0.507
181,0,1,0.092,0.987,0.507
182,0,1,0.082,0.987,0.507
183,0,1,0.074,0.987,0.507
184,0,1,0.067,0.980,0.507
185,0,1,0.060,0.980,0.506
186,0,1,0.054,0.981,0.506
187,1,1,0.832,0.987,0.368
188,1,1,0.749,0.976,0.367
189,1,1,0.674,0.969,0.367
190,1,1,0.607,0.966,0.366
191,0,1,0.546,0.987,0.366
192,0,1,0.491,0.982,0.366
193,1,1,0.694,0.952,0.273
194,1,1,0.727,0.822,0.204
195,1,1,0.686,0.815,0.148
196,1,1,0.783,0.878,0.103
197,1,1,0.811,0.777,0.066
198,1,1,0.748,0.800,0.035
199,1,0,0.883,0.464,0.009
200,1,0,0.886,0.462,-0.012
201,1,0,0.879,0.294,-0.025
202,1,0,0.808,0.265,-0.040
203,1,0,0.915,0.372,-0.067
204,1,0,0.854,0.335,-0.078
205,1,0,0.779,0.301,-0.089
206,1,0,0.907,0.098,-0.066
207,1,0,0.874,0.564,-0.077
208,1,0,0.936,0.323,-0.093
209,1,1,0.707,0.643,-0.089
210,1,1,0.715,0.722,-0.085
211,1,1,0.943,0.872,-0.082
212,0,1,0.352,0.854,-0.076
213,1,1,0.743,0.724,-0.072
214,1,1,0.870,0.825,-0.067
215,1,1,0.878,0.943,-0.063
216,1,1,0.913,0.878,-0.068
217,1,1,0.617,0.761,-0.073
218,1,1,0.828,0.914,-0.078
219,0,1,0.566,0.914,-0.081
220,0,1,0.460,0.915,-0.102
221,1,1,0.610,0.917,-0.103
222,1,1,0.705,0.917,-0.101
223,0,1,0.089,0.918,-0.427
224,0,1,0.080,0.845,-0.430
225,0,1,0.072,0.726,-0.434
226,0,0,0.567,0.426,-0.409
227,0,0,0.583,0.499,-0.383
228,0,0,0.589,0.519,-0.370
229,0,1,0.495,0.624,-0.338
230,0,1,0.446,0.614,-0.404
231,0,1,0.401,0.623,-0.469
232,0,0,0.316,0.398,-0.473
233,0,0,0.284,0.434,-0.402
234,0,0,0.256,0.151,-0.430
235,0,0,0.315,0.259,-0.396
236,0,0,0.284,0.444,-0.398
237,0,0,0.255,0.399,-0.398
238,0,0,0.230,0.359,-0.398
239,0,0,0.207,0.323,-0.398
240,0,0,0.186,0.291,-0.398
241,0,0,0.391,0.434,-0.362
242,0,1,0.464,0.749,-0.367
243,0,0,0.418,0.139,-0.356
244,0,0,0.376,0.127,-0.347
245,0,0,0.338,0.426,-0.339
246,0,0,0.420,0.411,-0.320
247,0,0,0.378,0.486,-0.314
248,0,0,0.340,0.488,-0.309
249,0,0,0.511,0.501,-0.293
250,0,0,0.460,0.279,-0.289
251,0,0,0.414,0.215,-0.356
252,0,0,0.372,0.215,-0.422
253,0,0,0.335,0.215,-0.487
254,0,1,0.302,0.736,-0.454
255,0,1,0.271,0.752,-0.428
256,0,1,0.244,0.893,-0.405
257,0,1,0.220,0.907,-0.386
258,0,1,0.599,0.943,-0.361
259,1,1,0.612,0.907,-0.337
260,0,1,0.551,0.945,-0.326
261,0,1,0.495,0.927,-0.315
262,0,1,0.575,0.725,-0.298
263,1,0,0.665,0.479,-0.283
264,1,0,0.634,0.465,-0.253
265,0,0,0.590,0.156,-0.244
266,0,0,0.531,0.489,-0.239
267,0,0,0.478,0.253,-0.234
268,0,0,0.314,0.130,-0.200
269,0,0,0.243,0.108,-0.173
270,0,0,0.137,0.105,-0.148
271,0,0,0.345,0.137,-0.137
272,0,0,0.387,0.123,-0.131
273,0,0,0.249,0.111,-0.116
274,0,0,0.127,0.345,-0.088
275,0,0,0.346,0.345,-0.066
276,1,0,0.748,0.264,-0.096
277,0,0,0.257,0.275,-0.101
278,0,0,0.453,0.358,-0.098
279,0,0,0.134,0.340,-0.091
280,0,0,0.134,0.221,-0.087
281,1,1,0.795,0.606,-0.119
282,1,0,0.706,0.415,-0.146
283,0,0,0.283,0.374,-0.127
284,0,0,0.233,0.150,-0.157
285,0,0,0.477,0.191,-0.146
286,0,0,0.210,0.136,-0.137
287,0,0,0.434,0.284,-0.261
288,0,0,0.266,0.255,-0.283
289,0,0,0.383,0.230,-0.271
290,0,0,0.344,0.207,-0.256
291,0,0,0.212,0.321,-0.227
292,0,0,0.282,0.289,-0.214
293,0,0,0.512,0.078,-0.020
294,0,0,0.376,0.328,-0.044
295,0,0,0.191,0.306,0.021
296,0,0,0.172,0.273,-0.421
297,0,0,0.427,0.246,-0.452
298,0,0,0.384,0.292,-1.014
299,0,0,0.067,0.238,-5.548
300,0,0,0.271,0.312,-3.083
301,0,0,0.244,0.295,-2.328
302,0,0,0.219,0.295,-1.868
303,0,0,0.197,0.339,-2.214
304,0,0,0.178,0.339,-2.600
305,0,0,0.160,0.330,-2.870
306,0,0,0.144,0.297,-2.870
307,0,0,0.130,0.268,-2.870
308,1,0,0.624,0.454,-2.192
309,0,0,0.378,0.408,-1.699
310,1,0,0.636,0.472,-1.912
311,1,0,0.669,0.513,-1.732
312,1,0,0.602,0.461,-1.732
313,1,0,0.625,0.415,-1.656
314,1,0,0.641,0.374,-1.699
315,1,0,0.639,0.336,-1.665
316,1,0,0.653,0.303,-1.638
317,1,0,0.787,0.272,-1.679
318,1,0,0.789,0.245,-1.719
319,1,0,0.809,0.221,-1.758
320,1,0,0.665,0.199,-1.764
321,0,0,0.599,0.179,-1.764
322,0,0,0.539,0.161,-1.764
323,0,0,0.485,0.145,-1.764
324,0,0,0.437,0.321,-1.175
325,0,0,0.393,0.105,-0.840
326,0,0,0.354,0.078,-0.625
327,0,0,0.318,0.321,-0.704
328,0,0,0.286,0.377,-0.532
329,0,0,0.258,0.294,-0.410
330,0,0,0.232,0.294,-0.319
331,0,0,0.475,0.265,-0.428
332,0,0,0.428,0.298,-0.364
333,0,0,0.385,0.268,-0.364
334,0,0,0.346,0.241,-0.364
335,0,0,0.312,0.217,-0.364
336,0,0,0.281,0.195,-0.364
337,0,0,0.253,0.176,-0.364
338,0,0,0.227,0.158,-0.364
339,0,0,0.429,0.142,-0.598
340,0,0,0.386,0.128,-0.598
341,0,0,0.559,0.115,-0.510
342,0,0,0.377,0.104,-0.413
343,0,0,0.339,0.093,-0.413
344,0,0,0.443,0.084,-0.398
345,0,0,0.355,0.076,-0.267
346,0,1,0.320,0.602,-0.280
347,0,1,0.335,0.611,-0.267
348,0,0,0.404,0.477,-0.310
349,0,0,0.288,0.430,-0.295
350,0,0,0.284,0.446,-0.946
351,0,0,0.284,0.562,-0.920
352,0,0,0.155,0.569,-0.897
353,0,0,0.135,0.512,-0.897
354,0,1,0.229,0.867,-0.894
355,0,1,0.468,0.847,-0.523
356,0,0,0.337,0.504,0.277
357,0,0,0.304,0.511,0.423
358,0,0,0.273,0.179,0.080
359,0,0,0.313,0.102,0.460
360,0,0,0.079,0.211,0.413
361,0,1,0.520,0.644,0.499
362,0,1,0.334,0.646,0.570
363,0,0,0.068,0.555,709.414
364,0,1,0.073,0.651,665.777
365,0,1,0.097,0.794,612.080
366,0,1,0.113,0.686,563.199
367,0,1,0.118,0.615,531.012
368,0,1,0.078,0.680,508.848
369,0,1,0.081,0.681,479.258
370,0,1,0.092,0.688,471.590
371,0,0,0.128,0.365,440.220
372,0,0,0.138,0.388,413.710
373,0,0,0.095,0.165,409.456
374,0,0,0.123,0.143,413.253
375,0,0,0.188,0.595,394.189
376,0,0,0.080,0.102,377.451
377,0,0,0.346,0.349,362.850
378,0,0,0.346,0.301,350.138
379,0,0,0.385,0.405,338.771
380,0,0,0.216,0.243,333.609
381,0,0,0.233,0.351,324.644
382,0,0,0.275,0.275,317.371
383,0,0,0.275,0.275,310.966
384,0,0,0.309,0.248,7.496
385,0,0,0.305,0.305,7.713
386,0,0,0.305,0.336,6.480
387,0,0,0.362,0.362,7.191
388,0,0,0.326,0.326,7.191
389,0,0,0.293,0.293,7.191
390,0,0,0.299,0.264,2.933
391,0,0,0.299,0.238,1.727
392,0,0,0.299,0.214,1.161
393,0,0,0.299,0.192,0.834
394,0,0,0.299,0.173,0.622
395,0,0,0.299,0.156,0.474
396,0,0,0.298,0.140,0.307
397,0,0,0.298,0.126,0.191
398,0,0,0.268,0.114,0.191
399,0,0,0.242,0.102,0.191
400,0,0,0.217,0.092,0.191
401,0,0,0.196,0.083,0.191
402,0,0,0.176,0.075,0.191
403,0,0,0.158,0.067,0.191
404,0,0,0.307,0.060,0.029
405,0,0,0.276,0.054,0.029
406,0,0,0.249,0.049,0.029
407,0,0,0.224,0.044,0.029
408,0,0,0.282,0.040,-0.049
409,0,0,0.254,0.036,-0.049
410,0,0,0.328,0.032,-0.125
411,0,0,0.328,0.029,-0.181
412,0,0,0.096,0.026,-0.224
413,0,0,0.121,0.023,-0.521
414,0,0,0.328,0.021,-0.512
415,0,0,0.335,0.358,-0.511
416,0,0,0.571,0.322,-0.445
417,0,0,0.349,0.297,-0.452
418,0,0,0.225,0.267,-0.521
419,0,0,0.334,0.240,-0.512
420,0,0,0.380,0.216,-0.484
421,0,0,0.307,0.195,-0.496
422,0,0,0.304,0.175,-0.508
423,0,0,0.303,0.293,-0.558
424,0,0,0.300,0.264,-0.545
425,0,0,0.300,0.237,-0.534
426,0,0,0.270,0.419,-0.557
427,0,0,0.243,0.315,-0.689
428,0,0,0.219,0.317,-0.822
429,0,0,0.197,0.405,-0.801
430,0,0,0.358,0.433,-0.783
431,0,0,0.334,0.457,-0.767
432,0,0,0.349,0.331,-0.779
433,0,0,0.396,0.292,-0.783
434,0,0,0.396,0.364,-0.784
435,0,0,0.396,0.328,-0.780
436,0,0,0.396,0.295,-0.776
437,0,0,0.396,0.265,-0.772
438,0,0,0.356,0.273,-0.736
439,0,0,0.321,0.198,-0.433
440,0,0,0.289,0.316,-0.466
441,0,0,0.260,0.359,-0.500
442,0,0,0.234,0.349,-0.537
443,0,0,0.210,0.286,-0.563
444,0,0,0.189,0.258,-0.563
445,0,0,0.170,0.232,-0.563
446,0,0,0.440,0.209,-0.573
447,0,0,0.396,0.188,-0.573
448,0,0,0.595,0.169,-0.578
449,0,0,0.455,0.152,-0.586
450,0,0,0.471,0.317,-0.439
451,0,0,0.424,0.426,-0.455
452,0,0,0.382,0.384,-0.455
453,0,0,0.325,0.124,-0.465
454,0,0,0.293,0.419,-0.480
455,0,0,0.263,0.331,-0.687
456,0,0,0.237,0.303,-0.405
457,0,0,0.213,0.331,-0.599
458,0,0,0.192,0.331,-0.828
459,0,0,0.173,0.331,-1.100
460,0,0,0.156,0.396,-1.041
461,0,0,0.140,0.578,-1.002
462,0,0,0.126,0.413,-0.968
463,0,0,0.113,0.426,-0.931
464,0,0,0.102,0.505,-0.912
465,0,1,0.092,0.754,-0.893
466,0,1,0.083,0.703,-0.886
467,0,1,0.074,0.704,-0.881
468,0,1,0.067,0.749,-0.865
469,0,0,0.060,0.401,-0.850
470,0,0,0.054,0.351,-0.711
471,0,1,0.336,0.627,-0.722
472,0,1,0.385,0.638,-0.700
473,0,1,0.346,0.648,-0.714
474,0,1,0.312,0.657,-0.727
475,0,0,0.281,0.351,-0.590
476,0,1,0.361,0.614,-0.587
477,1,1,0.685,0.683,-0.576
478,0,0,0.599,0.351,-0.459
479,0,0,0.598,0.351,-0.373
480,1,0,0.602,0.299,-0.268
481,0,0,0.588,0.303,-0.449
482,0,0,0.404,0.303,-0.573
483,1,0,0.602,0.303,-0.706
484,0,0,0.435,0.303,-0.843
485,0,0,0.437,0.303,-1.016
486,1,0,0.716,0.356,-1.024
487,0,0,0.216,0.320,-1.122
488,1,0,0.847,0.288,-1.097
489,1,0,0.770,0.382,-1.078
490,1,0,0.856,0.344,-1.067
491,1,0,0.821,0.310,-1.058
492,1,0,0.909,0.288,-1.001
493,0,0,0.277,0.259,-0.997
494,0,0,0.586,0.288,-0.956
495,0,0,0.248,0.344,-0.882
496,0,0,0.424,0.437,-0.816
497,0,0,0.333,0.331,-0.758
498,1,0,0.826,0.266,-0.744
499,1,0,0.799,0.190,-0.715
500,1,0,0.870,0.171,-0.714
501,1,0,0.654,0.154,-0.716
502,1,0,0.863,0.138,-0.718
503,1,0,0.624,0.228,-0.682
504,0,0,0.570,0.131,-0.589
505,1,0,0.765,0.334,-0.997
506,1,0,0.869,0.339,-1.745
507,1,0,0.620,0.270,-3.050
508,1,0,0.619,0.349,-527.145
509,1,0,0.670,0.096,-651.056
